Year,Month,Day,Station,PKey
2022,01,04,KMOB,20220104KMOB
2022,01,04,KMPX,20220104KMPX
2022,01,04,KMQT,20220104KMQT
2022,01,04,KMRX,20220104KMRX
2022,01,04,KMSX,20220104KMSX
2022,01,04,KMTX,20220104KMTX
2022,01,04,KMUX,20220104KMUX
2022,01,04,KMVX,20220104KMVX
2022,01,04,KMXX,20220104KMXX
2022,01,04,KNKX,20220104KNKX
2022,01,04,KNQA,20220104KNQA
2022,01,04,KOAX,20220104KOAX
2022,01,04,KOHX,20220104KOHX
2022,01,04,KOKX,20220104KOKX
2022,01,04,KOTX,20220104KOTX
2022,01,04,KPAH,20220104KPAH
2022,01,04,KPBZ,20220104KPBZ
2022,01,04,KPDT,20220104KPDT
2022,01,04,KPOE,20220104KPOE
2022,01,04,KPUX,20220104KPUX
2022,01,04,KRAX,20220104KRAX
2022,01,04,KRGX,20220104KRGX
2022,01,04,KRIW,20220104KRIW
2022,01,04,KRLX,20220104KRLX
2022,01,04,KRTX,20220104KRTX
2022,01,04,KSFX,20220104KSFX
2022,01,04,KSGF,20220104KSGF
2022,01,04,KSHV,20220104KSHV
2022,01,04,KSJT,20220104KSJT
2022,01,04,KSOX,20220104KSOX
2022,01,04,KSRX,20220104KSRX
2022,01,04,KTBW,20220104KTBW
2022,01,04,KTFX,20220104KTFX
2022,01,04,KTLH,20220104KTLH
2022,01,04,KTLX,20220104KTLX
2022,01,04,KTWX,20220104KTWX
2022,01,04,KTYX,20220104KTYX
2022,01,04,KUDX,20220104KUDX
2022,01,04,KUEX,20220104KUEX
2022,01,04,KVAX,20220104KVAX
2022,01,04,KVBX,20220104KVBX
2022,01,04,KVNX,20220104KVNX
2022,01,04,KVTX,20220104KVTX
2022,01,04,KVWX,20220104KVWX
2022,01,04,KYUX,20220104KYUX
2022,01,04,PABC,20220104PABC
2022,01,04,PACG,20220104PACG
2022,01,04,PAEC,20220104PAEC
2022,01,04,PAHG,20220104PAHG
2022,01,04,PAIH,20220104PAIH
2022,01,04,PAKC,20220104PAKC
2022,01,04,PAPD,20220104PAPD
2022,01,04,PHKI,20220104PHKI
2022,01,04,PHKM,20220104PHKM
2022,01,04,PHMO,20220104PHMO
2022,01,04,PHWA,20220104PHWA
2022,01,04,RKJK,20220104RKJK
2022,01,04,RKSG,20220104RKSG
2022,01,04,RODN,20220104RODN
2022,01,04,TADW,20220104TADW
2022,01,04,TATL,20220104TATL
2022,01,04,TBNA,20220104TBNA
2022,01,04,TBOS,20220104TBOS
2022,01,04,TBWI,20220104TBWI
2022,01,04,TCLT,20220104TCLT
2022,01,04,TCMH,20220104TCMH
2022,01,04,TCVG,20220104TCVG
2022,01,04,TDAL,20220104TDAL
2022,01,04,TDAY,20220104TDAY
2022,01,04,TDCA,20220104TDCA
2022,01,04,TDEN,20220104TDEN
2022,01,04,TDFW,20220104TDFW
2022,01,04,TEWR,20220104TEWR
2022,01,04,TFLL,20220104TFLL
2022,01,04,THOU,20220104THOU
2022,01,04,TIAD,20220104TIAD
2022,01,04,TIAH,20220104TIAH
2022,01,04,TICH,20220104TICH
2022,01,04,TIDS,20220104TIDS
2022,01,04,TJFK,20220104TJFK
2022,01,04,TJUA,20220104TJUA
2022,01,04,TLAS,20220104TLAS
2022,01,04,TLVE,20220104TLVE
2022,01,04,TMCI,20220104TMCI
2022,01,04,TMCO,20220104TMCO
2022,01,04,TMDW,20220104TMDW
2022,01,04,TMEM,20220104TMEM
2022,01,04,TMIA,20220104TMIA
2022,01,04,TMKE,20220104TMKE
2022,01,04,TMSP,20220104TMSP
2022,01,04,TMSY,20220104TMSY
2022,01,04,TOKC,20220104TOKC
2022,01,04,TORD,20220104TORD
2022,01,04,TPBI,20220104TPBI
2022,01,04,TPHL,20220104TPHL
2022,01,04,TPHX,20220104TPHX
2022,01,04,TPIT,20220104TPIT
2022,01,04,TRDU,20220104TRDU
2022,01,04,TSDF,20220104TSDF
2022,01,04,TSLC,20220104TSLC
2022,01,04,TSTL,20220104TSTL
2022,01,04,TTPA,20220104TTPA
2022,01,04,TTUL,20220104TTUL
2022,01,05,FOP1,20220105FOP1
2022,01,05,KABR,20220105KABR
2022,01,05,KABX,20220105KABX
2022,01,05,KAKQ,20220105KAKQ
2022,01,05,KAMA,20220105KAMA
2022,01,05,KAMX,20220105KAMX
2022,01,05,KAPX,20220105KAPX
2022,01,05,KARX,20220105KARX
2022,01,05,KATX,20220105KATX
2022,01,05,KBBX,20220105KBBX
2022,01,05,KBGM,20220105KBGM
2022,01,05,KBHX,20220105KBHX
2022,01,05,KBIS,20220105KBIS
2022,01,05,KBLX,20220105KBLX
2022,01,05,KBMX,20220105KBMX
2022,01,05,KBOX,20220105KBOX
2022,01,05,KBRO,20220105KBRO
2022,01,05,KBUF,20220105KBUF
2022,01,05,KBYX,20220105KBYX
2022,01,05,KCAE,20220105KCAE
2022,01,05,KCBW,20220105KCBW
2022,01,05,KCBX,20220105KCBX
2022,01,05,KCCX,20220105KCCX
2022,01,05,KCLE,20220105KCLE
2022,01,05,KCLX,20220105KCLX
2022,01,05,KCRP,20220105KCRP
2022,01,05,KCXX,20220105KCXX
2022,01,05,KCYS,20220105KCYS
2022,01,05,KDAX,20220105KDAX
2022,01,05,KDDC,20220105KDDC
2022,01,05,KDFX,20220105KDFX
2022,01,05,KDGX,20220105KDGX
2022,01,05,KDIX,20220105KDIX
2022,01,05,KDLH,20220105KDLH
2022,01,05,KDMX,20220105KDMX
2022,01,05,KDOX,20220105KDOX
2022,01,05,KDTX,20220105KDTX
2022,01,05,KDVN,20220105KDVN
2022,01,05,KDYX,20220105KDYX
2022,01,05,KEAX,20220105KEAX
2022,01,05,KEMX,20220105KEMX
2022,01,05,KENX,20220105KENX
2022,01,05,KEOX,20220105KEOX
2022,01,05,KEPZ,20220105KEPZ
2022,01,05,KESX,20220105KESX
2022,01,05,KEVX,20220105KEVX
2022,01,05,KEWX,20220105KEWX
2022,01,05,KEYX,20220105KEYX
2022,01,05,KFCX,20220105KFCX
2022,01,05,KFDR,20220105KFDR
2022,01,05,KFDX,20220105KFDX
2022,01,05,KFFC,20220105KFFC
2022,01,05,KFSD,20220105KFSD
2022,01,05,KFSX,20220105KFSX
2022,01,05,KFTG,20220105KFTG
2022,01,05,KFWS,20220105KFWS
2022,01,05,KGGW,20220105KGGW
2022,01,05,KGJX,20220105KGJX
2022,01,05,KGLD,20220105KGLD
2022,01,05,KGRB,20220105KGRB
2022,01,05,KGRK,20220105KGRK
2022,01,05,KGRR,20220105KGRR
2022,01,05,KGSP,20220105KGSP
2022,01,05,KGWX,20220105KGWX
2022,01,05,KGYX,20220105KGYX
2022,01,05,KHDX,20220105KHDX
2022,01,05,KHGX,20220105KHGX
2022,01,05,KHNX,20220105KHNX
2022,01,05,KHPX,20220105KHPX
2022,01,05,KHTX,20220105KHTX
2022,01,05,KICT,20220105KICT
2022,01,05,KICX,20220105KICX
2022,01,05,KILN,20220105KILN
2022,01,05,KILX,20220105KILX
2022,01,05,KIND,20220105KIND
2022,01,05,KINX,20220105KINX
2022,01,05,KIWA,20220105KIWA
2022,01,05,KIWX,20220105KIWX
2022,01,05,KJAX,20220105KJAX
2022,01,05,KJGX,20220105KJGX
2022,01,05,KJKL,20220105KJKL
2022,01,05,KLBB,20220105KLBB
2022,01,05,KLCH,20220105KLCH
2022,01,05,KLGX,20220105KLGX
2022,01,05,KLIX,20220105KLIX
2022,01,05,KLNX,20220105KLNX
2022,01,05,KLOT,20220105KLOT
2022,01,05,KLRX,20220105KLRX
2022,01,05,KLSX,20220105KLSX
2022,01,05,KLTX,20220105KLTX
2022,01,05,KLVX,20220105KLVX
2022,01,05,KLWX,20220105KLWX
2022,01,05,KLZK,20220105KLZK
2022,01,05,KMAF,20220105KMAF
2022,01,05,KMAX,20220105KMAX
2022,01,05,KMBX,20220105KMBX
2022,01,05,KMHX,20220105KMHX
2022,01,05,KMKX,20220105KMKX
2022,01,05,KMLB,20220105KMLB
2022,01,05,KMOB,20220105KMOB
2022,01,05,KMPX,20220105KMPX
2022,01,05,KMQT,20220105KMQT
2022,01,05,KMRX,20220105KMRX
2022,01,05,KMSX,20220105KMSX
2022,01,05,KMTX,20220105KMTX
2022,01,05,KMUX,20220105KMUX
2022,01,05,KMVX,20220105KMVX
2022,01,05,KMXX,20220105KMXX
2022,01,05,KNKX,20220105KNKX
2022,01,05,KNQA,20220105KNQA
2022,01,05,KOAX,20220105KOAX
2022,01,05,KOHX,20220105KOHX
2022,01,05,KOKX,20220105KOKX
2022,01,05,KOTX,20220105KOTX
2022,01,05,KPAH,20220105KPAH
2022,01,05,KPBZ,20220105KPBZ
2022,01,05,KPDT,20220105KPDT
2022,01,05,KPOE,20220105KPOE
2022,01,05,KPUX,20220105KPUX
2022,01,05,KRAX,20220105KRAX
2022,01,05,KRGX,20220105KRGX
2022,01,05,KRIW,20220105KRIW
2022,01,05,KRLX,20220105KRLX
2022,01,05,KRTX,20220105KRTX
2022,01,05,KSFX,20220105KSFX
2022,01,05,KSGF,20220105KSGF
2022,01,05,KSHV,20220105KSHV
2022,01,05,KSJT,20220105KSJT
2022,01,05,KSOX,20220105KSOX
2022,01,05,KSRX,20220105KSRX
2022,01,05,KTBW,20220105KTBW
2022,01,05,KTFX,20220105KTFX
2022,01,05,KTLH,20220105KTLH
2022,01,05,KTLX,20220105KTLX
2022,01,05,KTWX,20220105KTWX
2022,01,05,KTYX,20220105KTYX
2022,01,05,KUDX,20220105KUDX
2022,01,05,KUEX,20220105KUEX
2022,01,05,KVAX,20220105KVAX
2022,01,05,KVBX,20220105KVBX
2022,01,05,KVNX,20220105KVNX
2022,01,05,KVTX,20220105KVTX
2022,01,05,KVWX,20220105KVWX
2022,01,05,KYUX,20220105KYUX
2022,01,05,PABC,20220105PABC
2022,01,05,PACG,20220105PACG
2022,01,05,PAEC,20220105PAEC
2022,01,05,PAHG,20220105PAHG
2022,01,05,PAIH,20220105PAIH
2022,01,05,PAKC,20220105PAKC
2022,01,05,PAPD,20220105PAPD
2022,01,05,PHKI,20220105PHKI
2022,01,05,PHKM,20220105PHKM
2022,01,05,PHMO,20220105PHMO
2022,01,05,PHWA,20220105PHWA
2022,01,05,RKJK,20220105RKJK
2022,01,05,RKSG,20220105RKSG
2022,01,05,RODN,20220105RODN
2022,01,05,TADW,20220105TADW
2022,01,05,TATL,20220105TATL
2022,01,05,TBNA,20220105TBNA
2022,01,05,TBOS,20220105TBOS
2022,01,05,TBWI,20220105TBWI
2022,01,05,TCLT,20220105TCLT
2022,01,05,TCMH,20220105TCMH
2022,01,05,TCVG,20220105TCVG
2022,01,05,TDAL,20220105TDAL
2022,01,05,TDAY,20220105TDAY
2022,01,05,TDCA,20220105TDCA
2022,01,05,TDEN,20220105TDEN
2022,01,05,TDFW,20220105TDFW
2022,01,05,TFLL,20220105TFLL
2022,01,05,THOU,20220105THOU
2022,01,05,TIAD,20220105TIAD
2022,01,05,TIAH,20220105TIAH
2022,01,05,TICH,20220105TICH
2022,01,05,TIDS,20220105TIDS
2022,01,05,TJFK,20220105TJFK
2022,01,05,TJUA,20220105TJUA
2022,01,05,TLAS,20220105TLAS
2022,01,05,TLVE,20220105TLVE
2022,01,05,TMCI,20220105TMCI
2022,01,05,TMCO,20220105TMCO
2022,01,05,TMEM,20220105TMEM
2022,01,05,TMIA,20220105TMIA
2022,01,05,TMKE,20220105TMKE
2022,01,05,TMSP,20220105TMSP
2022,01,05,TMSY,20220105TMSY
2022,01,05,TOKC,20220105TOKC
2022,01,05,TORD,20220105TORD
2022,01,05,TPBI,20220105TPBI
2022,01,05,TPHL,20220105TPHL
2022,01,05,TPHX,20220105TPHX
2022,01,05,TPIT,20220105TPIT
2022,01,05,TRDU,20220105TRDU
2022,01,05,TSDF,20220105TSDF
2022,01,05,TSLC,20220105TSLC
2022,01,05,TSTL,20220105TSTL
2022,01,05,TTPA,20220105TTPA
2022,01,05,TTUL,20220105TTUL
2022,01,06,FOP1,20220106FOP1
2022,01,06,KABR,20220106KABR
2022,01,06,KABX,20220106KABX
2022,01,06,KAKQ,20220106KAKQ
2022,01,06,KAMA,20220106KAMA
2022,01,06,KAMX,20220106KAMX
2022,01,06,KARX,20220106KARX
2022,01,06,KATX,20220106KATX
2022,01,06,KBBX,20220106KBBX
2022,01,06,KBGM,20220106KBGM
2022,01,06,KBHX,20220106KBHX
2022,01,06,KBIS,20220106KBIS
2022,01,06,KBLX,20220106KBLX
2022,01,06,KBMX,20220106KBMX
2022,01,06,KBOX,20220106KBOX
2022,01,06,KBRO,20220106KBRO
2022,01,06,KBUF,20220106KBUF
2022,01,06,KBYX,20220106KBYX
2022,01,06,KCAE,20220106KCAE
2022,01,06,KCBW,20220106KCBW
2022,01,06,KCBX,20220106KCBX
2022,01,06,KCCX,20220106KCCX
2022,01,06,KCLE,20220106KCLE
2022,01,06,KCLX,20220106KCLX
2022,01,06,KCRP,20220106KCRP
2022,01,06,KCXX,20220106KCXX
2022,01,06,KCYS,20220106KCYS
2022,01,06,KDAX,20220106KDAX
2022,01,06,KDDC,20220106KDDC
2022,01,06,KDFX,20220106KDFX
2022,01,06,KDGX,20220106KDGX
2022,01,06,KDIX,20220106KDIX
2022,01,06,KDLH,20220106KDLH
2022,01,06,KDMX,20220106KDMX
2022,01,06,KDOX,20220106KDOX
2022,01,06,KDTX,20220106KDTX
2022,01,06,KDVN,20220106KDVN
2022,01,06,KDYX,20220106KDYX
2022,01,06,KEAX,20220106KEAX
2022,01,06,KEMX,20220106KEMX
2022,01,06,KENX,20220106KENX
2022,01,06,KEOX,20220106KEOX
2022,01,06,KEPZ,20220106KEPZ
2022,01,06,KESX,20220106KESX
2022,01,06,KEVX,20220106KEVX
2022,01,06,KEWX,20220106KEWX
2022,01,06,KEYX,20220106KEYX
2022,01,06,KFCX,20220106KFCX
2022,01,06,KFDR,20220106KFDR
2022,01,06,KFDX,20220106KFDX
2022,01,06,KFFC,20220106KFFC
2022,01,06,KFSD,20220106KFSD
2022,01,06,KFSX,20220106KFSX
2022,01,06,KFTG,20220106KFTG
2022,01,06,KFWS,20220106KFWS
2022,01,06,KGGW,20220106KGGW
2022,01,06,KGJX,20220106KGJX
2022,01,06,KGLD,20220106KGLD
2022,01,06,KGRB,20220106KGRB
2022,01,06,KGRK,20220106KGRK
2022,01,06,KGRR,20220106KGRR
2022,01,06,KGSP,20220106KGSP
2022,01,06,KGWX,20220106KGWX
2022,01,06,KGYX,20220106KGYX
2022,01,06,KHDX,20220106KHDX
2022,01,06,KHGX,20220106KHGX
2022,01,06,KHNX,20220106KHNX
2022,01,06,KHPX,20220106KHPX
2022,01,06,KHTX,20220106KHTX
2022,01,06,KICT,20220106KICT
2022,01,06,KICX,20220106KICX
2022,01,06,KILN,20220106KILN
2022,01,06,KILX,20220106KILX
2022,01,06,KIND,20220106KIND
2022,01,06,KINX,20220106KINX
2022,01,06,KIWA,20220106KIWA
2022,01,06,KIWX,20220106KIWX
2022,01,06,KJAX,20220106KJAX
2022,01,06,KJKL,20220106KJKL
2022,01,06,KLBB,20220106KLBB
2022,01,06,KLCH,20220106KLCH
2022,01,06,KLGX,20220106KLGX
2022,01,06,KLIX,20220106KLIX
2022,01,06,KLNX,20220106KLNX
2022,01,06,KLOT,20220106KLOT
2022,01,06,KLRX,20220106KLRX
2022,01,06,KLSX,20220106KLSX
2022,01,06,KLTX,20220106KLTX
2022,01,06,KLVX,20220106KLVX
2022,01,06,KLWX,20220106KLWX
2022,01,06,KLZK,20220106KLZK
2022,01,06,KMAF,20220106KMAF
2022,01,06,KMAX,20220106KMAX
2022,01,06,KMBX,20220106KMBX
2022,01,06,KMHX,20220106KMHX
2022,01,06,KMKX,20220106KMKX
2022,01,06,KMLB,20220106KMLB
2022,01,06,KMOB,20220106KMOB
2022,01,06,KMPX,20220106KMPX
2022,01,06,KMQT,20220106KMQT
2022,01,06,KMRX,20220106KMRX
2022,01,06,KMSX,20220106KMSX
2022,01,06,KMTX,20220106KMTX
2022,01,06,KMUX,20220106KMUX
2022,01,06,KMVX,20220106KMVX
2022,01,06,KMXX,20220106KMXX
2022,01,06,KNKX,20220106KNKX
2022,01,06,KNQA,20220106KNQA
2022,01,06,KOAX,20220106KOAX
2022,01,06,KOHX,20220106KOHX
2022,01,06,KOKX,20220106KOKX
2022,01,06,KOTX,20220106KOTX
2022,01,06,KPAH,20220106KPAH
2022,01,06,KPBZ,20220106KPBZ
2022,01,06,KPDT,20220106KPDT
2022,01,06,KPOE,20220106KPOE
2022,01,06,KPUX,20220106KPUX
2022,01,06,KRAX,20220106KRAX
2022,01,06,KRGX,20220106KRGX
2022,01,06,KRIW,20220106KRIW
2022,01,06,KRLX,20220106KRLX
2022,01,06,KRTX,20220106KRTX
2022,01,06,KSFX,20220106KSFX
2022,01,06,KSGF,20220106KSGF
2022,01,06,KSHV,20220106KSHV
2022,01,06,KSJT,20220106KSJT
2022,01,06,KSOX,20220106KSOX
2022,01,06,KSRX,20220106KSRX
2022,01,06,KTBW,20220106KTBW
2022,01,06,KTFX,20220106KTFX
2022,01,06,KTLH,20220106KTLH
2022,01,06,KTLX,20220106KTLX
2022,01,06,KTWX,20220106KTWX
2022,01,06,KTYX,20220106KTYX
2022,01,06,KUDX,20220106KUDX
2022,01,06,KUEX,20220106KUEX
2022,01,06,KVAX,20220106KVAX
2022,01,06,KVBX,20220106KVBX
2022,01,06,KVNX,20220106KVNX
2022,01,06,KVTX,20220106KVTX
2022,01,06,KVWX,20220106KVWX
2022,01,06,KYUX,20220106KYUX
2022,01,06,PABC,20220106PABC
2022,01,06,PACG,20220106PACG
2022,01,06,PAEC,20220106PAEC
2022,01,06,PAHG,20220106PAHG
2022,01,06,PAIH,20220106PAIH
2022,01,06,PAKC,20220106PAKC
2022,01,06,PAPD,20220106PAPD
2022,01,06,PHKI,20220106PHKI
2022,01,06,PHKM,20220106PHKM
2022,01,06,PHMO,20220106PHMO
2022,01,06,PHWA,20220106PHWA
2022,01,06,RKJK,20220106RKJK
2022,01,06,RKSG,20220106RKSG
2022,01,06,RODN,20220106RODN
2022,01,06,TADW,20220106TADW
2022,01,06,TATL,20220106TATL
2022,01,06,TBNA,20220106TBNA
2022,01,06,TBOS,20220106TBOS
2022,01,06,TBWI,20220106TBWI
2022,01,06,TCLT,20220106TCLT
2022,01,06,TCMH,20220106TCMH
2022,01,06,TCVG,20220106TCVG
2022,01,06,TDAL,20220106TDAL
2022,01,06,TDAY,20220106TDAY
2022,01,06,TDCA,20220106TDCA
2022,01,06,TDEN,20220106TDEN
2022,01,06,TDFW,20220106TDFW
2022,01,06,TFLL,20220106TFLL
2022,01,06,THOU,20220106THOU
2022,01,06,TIAD,20220106TIAD
2022,01,06,TIAH,20220106TIAH
2022,01,06,TICH,20220106TICH
2022,01,06,TIDS,20220106TIDS
2022,01,06,TJFK,20220106TJFK
2022,01,06,TJUA,20220106TJUA
2022,01,06,TLAS,20220106TLAS
2022,01,06,TLVE,20220106TLVE
2022,01,06,TMCI,20220106TMCI
2022,01,06,TMCO,20220106TMCO
2022,01,06,TMEM,20220106TMEM
2022,01,06,TMIA,20220106TMIA
2022,01,06,TMKE,20220106TMKE
2022,01,06,TMSP,20220106TMSP
2022,01,06,TMSY,20220106TMSY
2022,01,06,TOKC,20220106TOKC
2022,01,06,TORD,20220106TORD
2022,01,06,TPBI,20220106TPBI
2022,01,06,TPHL,20220106TPHL
2022,01,06,TPHX,20220106TPHX
2022,01,06,TPIT,20220106TPIT
2022,01,06,TRDU,20220106TRDU
2022,01,06,TSDF,20220106TSDF
2022,01,06,TSLC,20220106TSLC
2022,01,06,TSTL,20220106TSTL
2022,01,06,TTPA,20220106TTPA
2022,01,06,TTUL,20220106TTUL
2022,01,07,FOP1,20220107FOP1
2022,01,07,KABR,20220107KABR
2022,01,07,KABX,20220107KABX
2022,01,07,KAKQ,20220107KAKQ
2022,01,07,KAMA,20220107KAMA
2022,01,07,KAMX,20220107KAMX
2022,01,07,KARX,20220107KARX
2022,01,07,KATX,20220107KATX
2022,01,07,KBBX,20220107KBBX
2022,01,07,KBGM,20220107KBGM
2022,01,07,KBHX,20220107KBHX
2022,01,07,KBIS,20220107KBIS
2022,01,07,KBLX,20220107KBLX
2022,01,07,KBMX,20220107KBMX
2022,01,07,KBOX,20220107KBOX
2022,01,07,KBRO,20220107KBRO
2022,01,07,KBUF,20220107KBUF
2022,01,07,KBYX,20220107KBYX
2022,01,07,KCAE,20220107KCAE
2022,01,07,KCBW,20220107KCBW
2022,01,07,KCBX,20220107KCBX
2022,01,07,KCCX,20220107KCCX
2022,01,07,KCLE,20220107KCLE
2022,01,07,KCLX,20220107KCLX
2022,01,07,KCRP,20220107KCRP
2022,01,07,KCXX,20220107KCXX
2022,01,07,KCYS,20220107KCYS
2022,01,07,KDAX,20220107KDAX
2022,01,07,KDDC,20220107KDDC
2022,01,07,KDFX,20220107KDFX
2022,01,07,KDGX,20220107KDGX
2022,01,07,KDIX,20220107KDIX
2022,01,07,KDLH,20220107KDLH
2022,01,07,KDMX,20220107KDMX
2022,01,07,KDOX,20220107KDOX
2022,01,07,KDTX,20220107KDTX
2022,01,07,KDVN,20220107KDVN
2022,01,07,KDYX,20220107KDYX
2022,01,07,KEAX,20220107KEAX
2022,01,07,KEMX,20220107KEMX
2022,01,07,KENX,20220107KENX
2022,01,07,KEOX,20220107KEOX
2022,01,07,KEPZ,20220107KEPZ
2022,01,07,KESX,20220107KESX
2022,01,07,KEVX,20220107KEVX
2022,01,07,KEWX,20220107KEWX
2022,01,07,KEYX,20220107KEYX
2022,01,07,KFCX,20220107KFCX
2022,01,07,KFDR,20220107KFDR
2022,01,07,KFDX,20220107KFDX
2022,01,07,KFFC,20220107KFFC
2022,01,07,KFSD,20220107KFSD
2022,01,07,KFSX,20220107KFSX
2022,01,07,KFTG,20220107KFTG
2022,01,07,KFWS,20220107KFWS
2022,01,07,KGGW,20220107KGGW
2022,01,07,KGJX,20220107KGJX
2022,01,07,KGLD,20220107KGLD
2022,01,07,KGRB,20220107KGRB
2022,01,07,KGRK,20220107KGRK
2022,01,07,KGRR,20220107KGRR
2022,01,07,KGSP,20220107KGSP
2022,01,07,KGWX,20220107KGWX
2022,01,07,KGYX,20220107KGYX
2022,01,07,KHGX,20220107KHGX
2022,01,07,KHNX,20220107KHNX
2022,01,07,KHPX,20220107KHPX
2022,01,07,KHTX,20220107KHTX
2022,01,07,KICT,20220107KICT
2022,01,07,KICX,20220107KICX
2022,01,07,KILN,20220107KILN
2022,01,07,KILX,20220107KILX
2022,01,07,KIND,20220107KIND
2022,01,07,KINX,20220107KINX
2022,01,07,KIWA,20220107KIWA
2022,01,07,KIWX,20220107KIWX
2022,01,07,KJAX,20220107KJAX
2022,01,07,KJKL,20220107KJKL
2022,01,07,KLBB,20220107KLBB
2022,01,07,KLCH,20220107KLCH
2022,01,07,KLGX,20220107KLGX
2022,01,07,KLIX,20220107KLIX
2022,01,07,KLNX,20220107KLNX
2022,01,07,KLOT,20220107KLOT
2022,01,07,KLRX,20220107KLRX
2022,01,07,KLSX,20220107KLSX
2022,01,07,KLTX,20220107KLTX
2022,01,07,KLVX,20220107KLVX
2022,01,07,KLWX,20220107KLWX
2022,01,07,KLZK,20220107KLZK
2022,01,07,KMAF,20220107KMAF
2022,01,07,KMAX,20220107KMAX
2022,01,07,KMBX,20220107KMBX
2022,01,07,KMHX,20220107KMHX
2022,01,07,KMKX,20220107KMKX
2022,01,07,KMLB,20220107KMLB
2022,01,07,KMOB,20220107KMOB
2022,01,07,KMPX,20220107KMPX
2022,01,07,KMQT,20220107KMQT
2022,01,07,KMRX,20220107KMRX
2022,01,07,KMSX,20220107KMSX
2022,01,07,KMTX,20220107KMTX
2022,01,07,KMUX,20220107KMUX
2022,01,07,KMVX,20220107KMVX
2022,01,07,KMXX,20220107KMXX
2022,01,07,KNKX,20220107KNKX
2022,01,07,KNQA,20220107KNQA
2022,01,07,KOAX,20220107KOAX
2022,01,07,KOHX,20220107KOHX
2022,01,07,KOKX,20220107KOKX
2022,01,07,KOTX,20220107KOTX
2022,01,07,KPAH,20220107KPAH
2022,01,07,KPBZ,20220107KPBZ
2022,01,07,KPDT,20220107KPDT
2022,01,07,KPOE,20220107KPOE
2022,01,07,KPUX,20220107KPUX
2022,01,07,KRAX,20220107KRAX
2022,01,07,KRGX,20220107KRGX
2022,01,07,KRIW,20220107KRIW
2022,01,07,KRLX,20220107KRLX
2022,01,07,KRTX,20220107KRTX
2022,01,07,KSFX,20220107KSFX
2022,01,07,KSGF,20220107KSGF
2022,01,07,KSHV,20220107KSHV
2022,01,07,KSJT,20220107KSJT
2022,01,07,KSOX,20220107KSOX
2022,01,07,KSRX,20220107KSRX
2022,01,07,KTBW,20220107KTBW
2022,01,07,KTFX,20220107KTFX
2022,01,07,KTLH,20220107KTLH
2022,01,07,KTLX,20220107KTLX
2022,01,07,KTWX,20220107KTWX
2022,01,07,KTYX,20220107KTYX
2022,01,07,KUDX,20220107KUDX
2022,01,07,KUEX,20220107KUEX
2022,01,07,KVAX,20220107KVAX
2022,01,07,KVBX,20220107KVBX
2022,01,07,KVNX,20220107KVNX
2022,01,07,KVTX,20220107KVTX
2022,01,07,KVWX,20220107KVWX
2022,01,07,KYUX,20220107KYUX
2022,01,07,PABC,20220107PABC
2022,01,07,PACG,20220107PACG
2022,01,07,PAEC,20220107PAEC
2022,01,07,PAHG,20220107PAHG
2022,01,07,PAIH,20220107PAIH
2022,01,07,PAKC,20220107PAKC
2022,01,07,PAPD,20220107PAPD
2022,01,07,PHKI,20220107PHKI
2022,01,07,PHKM,20220107PHKM
2022,01,07,PHMO,20220107PHMO
2022,01,07,PHWA,20220107PHWA
2022,01,07,RKJK,20220107RKJK
2022,01,07,RKSG,20220107RKSG
2022,01,07,RODN,20220107RODN
2022,01,07,TADW,20220107TADW
2022,01,07,TATL,20220107TATL
2022,01,07,TBNA,20220107TBNA
2022,01,07,TBOS,20220107TBOS
2022,01,07,TBWI,20220107TBWI
2022,01,07,TCLT,20220107TCLT
2022,01,07,TCMH,20220107TCMH
2022,01,07,TCVG,20220107TCVG
2022,01,07,TDAL,20220107TDAL
2022,01,07,TDAY,20220107TDAY
2022,01,07,TDCA,20220107TDCA
2022,01,07,TDEN,20220107TDEN
2022,01,07,TDFW,20220107TDFW
2022,01,07,TFLL,20220107TFLL
2022,01,07,THOU,20220107THOU
2022,01,07,TIAD,20220107TIAD
2022,01,07,TIAH,20220107TIAH
2022,01,07,TICH,20220107TICH
2022,01,07,TIDS,20220107TIDS
2022,01,07,TJFK,20220107TJFK
2022,01,07,TJUA,20220107TJUA
2022,01,07,TLAS,20220107TLAS
2022,01,07,TLVE,20220107TLVE
2022,01,07,TMCI,20220107TMCI
2022,01,07,TMCO,20220107TMCO
2022,01,07,TMEM,20220107TMEM
2022,01,07,TMIA,20220107TMIA
2022,01,07,TMKE,20220107TMKE
2022,01,07,TMSP,20220107TMSP
2022,01,07,TMSY,20220107TMSY
2022,01,07,TOKC,20220107TOKC
2022,01,07,TORD,20220107TORD
2022,01,07,TPBI,20220107TPBI
2022,01,07,TPHL,20220107TPHL
2022,01,07,TPHX,20220107TPHX
2022,01,07,TPIT,20220107TPIT
2022,01,07,TRDU,20220107TRDU
2022,01,07,TSDF,20220107TSDF
2022,01,07,TSLC,20220107TSLC
2022,01,07,TSTL,20220107TSTL
2022,01,07,TTPA,20220107TTPA
2022,01,07,TTUL,20220107TTUL
2022,01,08,FOP1,20220108FOP1
2022,01,08,KABR,20220108KABR
2022,01,08,KABX,20220108KABX
2022,01,08,KAKQ,20220108KAKQ
2022,01,08,KAMA,20220108KAMA
2022,01,08,KAMX,20220108KAMX
2022,01,08,KARX,20220108KARX
